Temporalmotifs. build: 00:47:59, Apr 20 2018. Time: 00:48:10 [Apr 19 2018]
2689, 941699
2692, 0
2698, 0
2701, 39574
2702, 0
2720, 0
2727, 0
2731, 0
2733, 206917
2738, 0
2757, 0
2784, 157715
2805, 0
2807, 2386978
2811, 101311
2819, 0
2821, 0
2823, 0
2837, 0
2841, 1927533
2865, 0
2868, 31943
2873, 0
2884, 0
2893, 1221913
2900, 5
2901, 0
2903, 0
2906, 51173
2912, 0
2926, 2339300
2933, 0
2937, 10801
2938, 0
2954, 1135215
2968, 0
2985, 28375
2989, 0
3000, 0
3027, 45403
3032, 119760
3040, 0
3041, 47602
3065, 0
3075, 556121
3077, 0
3106, 3470937
3108, 0
3118, 20941
3121, 146209
3124, 23174
3132, 0
3143, 0
3149, 0
3172, 0
3183, 0
3186, 0
3193, 15
3199, 1110757
3206, 976602
3208, 0
3214, 0
3233, 0
3272, 341022
3277, 0
3282, 0
3315, 0
3318, 0
3319, 0
3324, 431887
3333, 0
3338, 0
3365, 0
3377, 231089
3380, 37085
3384, 0
3385, 0
3394, 0
3396, 0
3400, 37084
3402, 292367
3404, 0
3405, 0
3409, 0
3441, 0
3460, 522488
3461, 0
3465, 26137
3473, 0
3475, 148378
3487, 0
3491, 0
3502, 42829
3503, 27564
3509, 0
3513, 0
3521, 177665
3525, 0
3536, 0
3537, 0
3539, 0
3544, 0
3545, 43354
3548, 0
3554, 0
3560, 0
3578, 0
3593, 79144
3602, 0
3603, 0
3615, 0
3621, 1171048
3623, 115545
3627, 77989
3634, 1158338
3635, 87538
3651, 557944
3659, 36452
3669, 0
3675, 0
3676, 23831
3680, 0
3681, 0
3684, 2971045
3698, 0
3701, 45487
3709, 167176
3710, 0
3711, 43031
3723, 0
3725, 0
3736, 0
3737, 0
3753, 5
3756, 0
3757, 0
3759, 0
3803, 239653
3811, 4
3816, 40911
3822, 0
3824, 0
3837, 0
3840, 0
3847, 617499
3848, 0
3859, 33125
3873, 40902
3888, 0
3891, 92848
3897, 0
3900, 0
3901, 0
3902, 61577
3919, 0
3922, 0
3928, 32926
3931, 0
3937, 0
3948, 701869
3958, 0
3959, 21527
3960, 0
3969, 134800
3970, 181636
3992, 0
3993, 182227
3995, 255322
3996, 2
4002, 386507
4003, 0
4011, 0
4013, 0
4020, 0
4037, 177918
4040, 0
4042, 42899
4047, 0
4053, 168779
4054, 0
4061, 0
4069, 31551
4086, 37051
4096, 181055
4097, 0
4111, 0
4112, 0
4117, 0
4118, 74453
4119, 0
4129, 0
4137, 0
4140, 89682
4144, 800353
4149, 478931
4155, 2
4158, 83184
4160, 0
4162, 0
4177, 439376
4181, 194576
4183, 0
4194, 0
4231, 2961344
4241, 15271
4248, 0
4250, 0
4262, 0
4272, 0
4274, 0
4279, 0
4281, 0
4298, 115754
4312, 8940684
4315, 37223
4324, 0
4325, 0
4333, 434578
4336, 44411
4351, 0
4354, 0
4362, 1773235
4366, 13
4367, 0
4377, 0
4379, 0
4384, 0
4398, 0
4405, 0
4422, 0
4423, 729910
4428, 665138
4433, 0
4435, 0
4446, 0
4463, 446848
4477, 0
4486, 37229
4494, 0
4497, 56747
4500, 0
4503, 0
4504, 60108
4517, 0
4519, 0
4520, 0
4528, 446736
4556, 289165
4558, 0
4572, 32946
4600, 4310109
4613, 0
4614, 96100
4619, 0
4621, 0
4622, 27907
4624, 0
4636, 0
4639, 79783
4642, 0
4648, 0
4649, 316736
4653, 0
4654, 0
4658, 0
4661, 0
4672, 0
4677, 0
4678, 0
4685, 0
4690, 0
4692, 0
4696, 38461
4701, 0
4706, 2
4707, 314987
4709, 0
4710, 0
4720, 30681
4721, 787988
4745, 1
4753, 0
4760, 0
4767, 315279
4780, 0
4782, 0
4789, 0
4790, 0
4794, 0
4800, 0
4803, 0
4807, 0
4814, 67758
4832, 586402
4833, 0
4842, 0
4854, 0
4872, 40833
4890, 0
4896, 0
4903, 0
4910, 0
4923, 153030
4925, 0
4948, 45351
4953, 105825
4959, 0
4961, 710125
4971, 19714
4987, 5
4991, 0
5002, 192532
5010, 241923
5015, 15321
5017, 0
5018, 0
5031, 0
5034, 249460
5043, 38877
5045, 0
5081, 0
5082, 0
5091, 96939
5094, 28470
5096, 0
5098, 0
5100, 0
5101, 2041361
5107, 0
5122, 0
5124, 0
5152, 634
5181, 24
5184, 0
5197, 0
5199, 2
5200, 0
5210, 0
5217, 0
5229, 0
5239, 36046
5250, 0
5259, 49120
5263, 317133
5274, 37085
5279, 0
5281, 23016
5292, 0
5301, 15151
5309, 0
5310, 0
5323, 0
5337, 0
5339, 0
5340, 0
5357, 0
5360, 0
5370, 0
5371, 0
5373, 0
5387, 0
5399, 0
5407, 36283
5417, 0
5420, 58967
5428, 0
5429, 0
5442, 26247
5450, 0
5463, 0
5482, 0
5486, 0
5495, 39239
5496, 39165
5498, 114826
5506, 0
5513, 0
5516, 21
5519, 0
5534, 0
5555, 0
5556, 0
5572, 0
5575, 0
5583, 0
5584, 0
5585, 134939
5587, 19249
5610, 0
5613, 0
5627, 31447
5628, 127272
5656, 7
5659, 0
5678, 0
5679, 0
5690, 1938979
5697, 156552
5701, 31563
5708, 0
5709, 0
5710, 45047
5712, 2476811
5714, 0
5732, 0
5734, 31466
5736, 0
5737, 0
5740, 4094
5743, 0
5744, 0
5751, 0
5753, 0
5756, 0
5761, 0
5762, 0
5768, 0
5775, 0
5784, 0
5789, 0
5792, 0
5793, 0
5801, 7
5810, 37808
5831, 0
5849, 0
5869, 0
5887, 0
5897, 0
5917, 113861
5937, 16846
5952, 0
5963, 163474
5970, 0
5984, 135756
5993, 0
6003, 0
6005, 0
6013, 0
6015, 0
6027, 0
6030, 0
6031, 0
6032, 135201
6035, 0
6043, 59558
6059, 47820
6066, 2
6084, 132762
6085, 255401
6094, 22570273
6096, 0
6099, 0
6101, 1258088
6104, 0
6107, 0
6113, 0
6121, 0
6129, 583637
6133, 0
6146, 0
6153, 27948
6205, 113495
6206, 27677
6209, 0
6210, 0
6214, 31936
6223, 0
6249, 99169
6262, 124681
6263, 0
6269, 228095
6278, 0
6307, 0
6316, 1465092
6319, 0
6321, 0
6322, 79186
6325, 0
6339, 0
6342, 79789
6345, 0
6348, 28819
6355, 0
6357, 0
6382, 0
6415, 259240
6442, 0
6451, 41776
6460, 74165
6481, 0
6485, 0
6494, 52049
6506, 260936
6514, 41139
6515, 0
6517, 56664
6518, 164571
6521, 0
6545, 0
6566, 0
6574, 115901
6575, 0
6576, 0
6594, 0
6618, 0
6619, 0
6628, 0
6634, 0
6646, 0
6647, 140012
6649, 25146
6666, 715685
6671, 135704
6698, 0
6751, 0
6756, 245307
6761, 0
6766, 0
6771, 0
6772, 0
6776, 0
6779, 73055
6781, 18077
6784, 0
6794, 1207461
6797, 0
6801, 0
6818, 295642
6827, 0
6836, 0
6842, 0
6856, 87930
6872, 52250
6892, 0
6936, 150553
6941, 0
6942, 286857
6948, 0
6949, 0
6950, 248779
6976, 0
6985, 0
6986, 2
6989, 0
6998, 0
6999, 3
7005, 0
7015, 0
7020, 0
7021, 0
7031, 3
7041, 0
7043, 0
7048, 0
7060, 0
7063, 43796
7066, 0
7076, 1126902
7079, 82955
7081, 0
7089, 0
7092, 75304
7107, 0
7108, 325099
7110, 0
7113, 0
7120, 0
7144, 36448
7150, 0
7206, 2378475
7227, 0
7252, 36606
7258, 0
7262, 0
7263, 0
7265, 0
7288, 0
7294, 45042
7302, 0
7311, 0
7313, 0
7316, 0
7324, 0
7325, 0
7332, 0
7333, 0
7335, 0
7341, 58075
7360, 0
7368, 402789
7378, 0
7383, 0
7386, 0
7392, 0
7399, 0
7402, 162631
7409, 0
7410, 1076215
7420, 0
7422, 0
7434, 0
7442, 0
7443, 19713
7448, 0
7458, 27264
7460, 2016692
7482, 0
7494, 0
7507, 61743
7519, 17774
7521, 0
7576, 199227
7580, 0
7591, 54328
7602, 0
7606, 36057
7607, 0
7631, 606507
7644, 3
7646, 0
7655, 0
7666, 163371
7667, 0
7681, 0
7687, 0
7691, 0
7692, 0
7693, 0
7699, 0
7709, 420952
7710, 261556
7717, 80150
7721, 4940
7726, 0
7732, 0
7742, 0
7743, 102420
7762, 0
7776, 0
7780, 239534
7813, 0
7821, 0
7827, 0
7839, 0
7845, 0
7868, 0
7869, 0
7878, 0
7894, 23802
7931, 0
7932, 38028
7934, 0
7935, 1
7949, 0
7952, 368748
7967, 0
7979, 0
7998, 0
8003, 0
8008, 963549
8012, 0
8032, 9
8041, 36605
8045, 0
8050, 0
8065, 0
8066, 0
8080, 0
8084, 0
8092, 0
8099, 0
8103, 1108884
8105, 0
8106, 295820
8112, 123883
8131, 94399
8133, 4454145
8134, 0
8135, 0
8140, 0
8146, 0
8157, 0
8166, 0
8176, 425718
8183, 0
8187, 0
8193, 20729
8196, 0
8201, 0
8212, 0
8216, 0
8217, 2
8239, 0
8250, 37799
8252, 58393
8297, 0
8320, 95244
8329, 0
8337, 0
8338, 33036
8345, 0
8354, 0
8366, 0
8369, 92402
8381, 31785
8385, 2665208
8391, 0
8410, 0
8415, 0
8419, 426604
8430, 1141598
8435, 83510
8452, 0
8457, 40936
8460, 0
8504, 0
8506, 0
8508, 0
8528, 0
8536, 0
8542, 0
8588, 191879
8590, 0
8602, 0
8621, 33029
8628, 8424204
8639, 0
8652, 0
8653, 0
8699, 0
8719, 5
8721, 0
8725, 0
8726, 0
8737, 118612
8745, 0
8751, 0
8755, 0
8756, 0
8769, 0
8784, 45565
8794, 0
8799, 3668366
8800, 0
8809, 0
8811, 0
8818, 0
8833, 0
8838, 0
8846, 37206
8850, 0
8857, 44437
8871, 0
8887, 33793
8899, 0
8916, 0
8922, 0
8929, 0
8938, 44004
8955, 0
8966, 0
8974, 0
8982, 0
8991, 161723
9017, 0
9022, 0
9024, 0
9025, 1828122
9044, 0
9061, 0
9062, 0
9068, 0
9072, 887755
9086, 0
9091, 245892
9093, 28443
9101, 0
9102, 0
9110, 0
9121, 0
9124, 0
9139, 0
9144, 0
9161, 82471
9164, 0
9187, 0
9189, 0
9211, 0
9232, 235854
9245, 0
9253, 9
9269, 585692
9275, 0
9292, 0
9300, 33575
9304, 0
9305, 0
9317, 1488288
9335, 0
9344, 0
9377, 0
9379, 0
9381, 0
9401, 31717
9404, 0
9417, 43848
9422, 0
9430, 42081
9449, 154173
9456, 0
9469, 0
9471, 0
9481, 0
9485, 431531
9502, 0
9534, 0
9547, 0
9550, 266029
9564, 0
9581, 0
9586, 0
9610, 0
9611, 0
9617, 104435
9645, 0
9652, 187720
9658, 79866
9668, 0
9672, 236530
9684, 109592
9694, 401202
9714, 0
9716, 0
9762, 0
9800, 0
9804, 0
9809, 0
9833, 139591
9834, 0
9836, 0
9840, 0
9849, 0
9850, 0
9871, 0
9878, 0
9881, 0
9890, 0
9896, 214071
9915, 0
9924, 469739
9926, 0
9928, 0
9934, 0
9942, 0
9945, 0
9946, 0
9947, 351316
10001, 0
10007, 39485
10035, 4408089
10059, 220828
10061, 0
10072, 36734
10075, 0
10076, 737229
10083, 0
10095, 0
10110, 127746
10127, 0
10134, 79685
10146, 0
10186, 0
10194, 38148
10203, 0
10206, 0
10217, 0
10219, 0
10220, 0
10221, 0
10235, 0
10265, 0
10266, 349664
10271, 0
10273, 268822
10286, 0
10290, 100530
10300, 113959
10304, 216404
10306, 0
10322, 0
10330, 51478
10333, 90141
10335, 0
10341, 0
10350, 0
10365, 157774
10366, 3105399
10368, 55427
10384, 0
10400, 147833
10423, 0
10443, 0
10446, 395266
10450, 0
10454, 36552
10458, 42320
10475, 0
10481, 0
10482, 56757
10494, 0
10503, 203092
10518, 27702
10546, 0
10547, 0
10591, 91494
10605, 104676
10610, 0
10626, 0
10646, 0
10668, 0
10670, 0
10671, 0
10696, 264623
10700, 0
10707, 161826
10708, 0
10712, 0
10718, 0
10724, 0
10735, 15440
10744, 0
10747, 0
10758, 0
10774, 0
10814, 0
10834, 0
10839, 0
10846, 84165
10847, 0
10858, 0
10862, 0
10875, 0
10881, 58745
10887, 0
10893, 118695
10898, 3191798
10903, 0
10909, 533723
10918, 0
10926, 100512
10929, 0
10930, 0
10941, 0
10980, 166425
11009, 69982
11010, 0
11011, 0
11016, 0
11025, 192049
11028, 101457
11051, 26404
11054, 1157860
11056, 0
11071, 0
11072, 0
11081, 0
11083, 0
11084, 0
11100, 841005
11105, 0
11115, 3525017
11124, 37452
11132, 0
11142, 28024646
11145, 1832888
11146, 0
11178, 0
11206, 0
11211, 86553
11214, 0
11216, 0
11233, 33954
11236, 27920
11259, 0
11260, 7472355
11262, 0
11263, 0
11264, 0
11266, 0
11273, 0
11286, 30790
11290, 0
11304, 0
11317, 87149
11332, 0
11335, 0
11361, 0
11376, 0
11392, 61685
11394, 90480
11395, 22515
11417, 30629
11427, 0
11437, 0
11445, 0
11475, 0
11500, 0
11504, 124510
11521, 0
11538, 0
11540, 402253
11541, 0
11546, 323883
11552, 30858
11555, 0
11561, 0
11570, 0
11574, 0
11576, 45352
11598, 0
11599, 0
11609, 0
11618, 0
11621, 0
11632, 0
11640, 1071067
11647, 0
11682, 0
11705, 72555
11716, 0
11727, 0
11765, 503228
11768, 0
11781, 0
11791, 0
11825, 84648
11846, 30508
11856, 0
11859, 0
11863, 76299
11877, 221975
11897, 0
11919, 3026863
11920, 28227
11926, 3513676
11936, 0
11945, 0
11949, 0
11966, 222030
11978, 0
11987, 0
12008, 0
12027, 0
12064, 0
12081, 0
12087, 0
12106, 0
12117, 0
12120, 215248
12126, 0
12138, 42230
12156, 228655
12166, 780671
12170, 39013
12176, 157459
12178, 264379
12192, 0
12204, 45088
12205, 0
12213, 0
12218, 0
12221, 0
12226, 0
12233, 0
12242, 0
12248, 0
12259, 0
12281, 0
12283, 0
12301, 37154
12310, 284823
12320, 0
12324, 0
12325, 0
12337, 136077
12357, 57613
12395, 84293
12402, 59251
12419, 58544
12473, 71861
12481, 5948687
12482, 25151
12484, 0
12485, 0
12487, 25333
12489, 223599
12498, 0
12503, 0
12518, 0
12547, 146350
12554, 0
12565, 0
12585, 0
12605, 0
12610, 0
12617, 0
12640, 0
12643, 39101
12644, 0
12651, 0
12653, 0
12664, 0
12674, 36667
12705, 1913790
12706, 0
12710, 0
12713, 0
12722, 0
12744, 0
12755, 0
12782, 0
12793, 0
12803, 0
12826, 0
12830, 0
12844, 0
12858, 61458
12873, 0
12878, 0
12884, 36053
12898, 69829
12905, 256152
12911, 0
12914, 0
12922, 0
12930, 0
12947, 0
12961, 0
12968, 0
12976, 432806
12978, 422737
13001, 0
13008, 0
13012, 0
13015, 0
13022, 0
13027, 0
13034, 0
13042, 42291
13059, 0
13061, 0
13070, 0
13093, 0
13099, 0
13113, 404413
13119, 149999
13132, 0
13139, 0
13158, 0
13168, 0
13211, 0
13213, 0
13215, 0
13218, 0
13244, 0
13251, 37446
13265, 2235555
13268, 49198
13288, 0
13302, 0
13326, 0
13356, 524
13358, 0
13360, 195391
13381, 36170
13388, 79820
13400, 0
13402, 0
13410, 0
13431, 0
13439, 0
13441, 382075
13462, 0
13480, 302245
13491, 0
13503, 0
13506, 0
13514, 40884
13525, 37444
13530, 0
13542, 0
13552, 100716
13556, 0
13566, 0
13583, 0
13625, 326335
13641, 0
13643, 0
13647, 0
13650, 4094139
13653, 0
13693, 0
13694, 250828
13700, 37402
13731, 0
13739, 0
13742, 0
13767, 436375
13774, 0
13787, 0
13825, 9152
13832, 0
13834, 0
13838, 0
13883, 0
13890, 0
13898, 0
13904, 232819
13915, 150761
13917, 0
13921, 0
13922, 0
13923, 47448
13938, 0
13965, 0
13972, 4354257
13981, 0
13991, 0
14006, 0
14009, 0
14024, 415686
14030, 0
14031, 0
14037, 41822
14059, 0
14064, 0
14078, 0
14094, 1079553
14105, 83121
14111, 0
14120, 0
14124, 0
14143, 0
14154, 0
14155, 0
14163, 0
14166, 0
14167, 0
14181, 0
14192, 0
14211, 0
14226, 0
14230, 0
14233, 3060197
14246, 0
14257, 0
14266, 0
14289, 0
14302, 0
14305, 0
14319, 102001
14340, 268719
14349, 0
14354, 0
14379, 24043
14385, 0
14390, 37447
14414, 21207
14424, 41983
14425, 0
14436, 0
14440, 0
14443, 0
14447, 931561
14450, 4822367
14454, 185375
14464, 0
14493, 130505
14497, 495
14508, 0
14510, 0
14514, 1945606
14515, 896115
14527, 33030
14547, 0
14549, 0
14551, 195074
14555, 0
14556, 0
14566, 40857
14567, 0
14581, 0
14593, 0
14601, 0
14639, 0
14644, 0
14653, 0
14660, 0
14663, 0
14672, 0
14688, 41954
14725, 0
14740, 0
14806, 0
14807, 0
14809, 0
14819, 0
14830, 1954699
14835, 209295
14865, 0
14869, 37040
14875, 0
14895, 0
14901, 6084
14915, 876005
14961, 0
14967, 0
14969, 0
14972, 0
14973, 0
14974, 0
14988, 0
14993, 0
15002, 35471
15017, 0
15023, 0
15054, 194085
15086, 0
15092, 42603
15114, 0
15129, 430032
15148, 0
15155, 66690
15161, 0
15192, 0
15194, 0
15197, 0
15214, 0
15221, 0
15232, 0
15234, 0
15235, 0
15242, 1096517
15247, 0
15289, 0
15293, 323252
15311, 0
15342, 0
15351, 0
15385, 0
15388, 0
15393, 0
15427, 0
15438, 0
15482, 207449
15488, 22689
15503, 0
15505, 0
15517, 37646
15540, 144136
15566, 0
15570, 117603
15597, 0
15604, 0
15606, 0
15629, 408406
15650, 0
15667, 0
15684, 0
15704, 0
15728, 0
15735, 315920
15743, 185926
15752, 0
15770, 41501
15780, 14670
15782, 0
15808, 0
15811, 0
15819, 0
15833, 0
15843, 0
15856, 0
15860, 0
15884, 0
15887, 0
15899, 74376
15915, 0
15933, 0
15934, 1887575
15938, 0
15946, 0
15980, 0
15981, 0
16002, 26141
16019, 0
16023, 0
16031, 0
16033, 0
16040, 0
16042, 0
16044, 0
16046, 0
16049, 0
16082, 0
16089, 0
16107, 14669
16109, 0
16113, 0
16120, 0
16139, 0
16143, 40973
16178, 0
16183, 3364285
16185, 0
16186, 0
16215, 23243
16246, 0
16302, 0
16321, 0
16323, 0
16326, 41630
16343, 0
16371, 0
16409, 0
16419, 45231
16436, 0
16503, 0
16507, 26079
16510, 241507
16518, 0
16530, 38029
16533, 0
16537, 479803
16545, 0
16557, 0
16559, 29519
16578, 0
16591, 0
16607, 0
16615, 0
16623, 0
16639, 128644
16649, 0
16653, 0
16659, 0
16671, 0
16678, 405654
16684, 0
16702, 1144618
16710, 0
16716, 0
16722, 0
16739, 0
16750, 0
16751, 0
16758, 0
16785, 192429
16793, 0
16839, 0
16852, 39182
16858, 0
16862, 0
16877, 0
16881, 0
16888, 0
16914, 0
16934, 42251
16939, 0
16943, 0
16959, 100794
16981, 0
16988, 0
17009, 0
17022, 0
17029, 61833
17047, 118516
17064, 230586
17073, 0
17086, 0
17087, 0
17092, 0
17114, 0
17115, 0
17118, 12691
17121, 0
17146, 0
17164, 406558
17169, 27730
17176, 0
17218, 226705
17219, 0
17243, 0
17261, 42530
17263, 0
17276, 42183
17280, 0
17294, 218400
17308, 0
17353, 0
17386, 39015
17408, 0
17440, 38459
17457, 236888
17492, 37642
17503, 0
17506, 36487
17509, 171230
17532, 0
17546, 0
17565, 56945
17581, 1315842
17582, 0
17596, 0
17599, 0
17600, 0
17602, 0
17630, 0
17644, 0
17653, 71120
17697, 0
17708, 0
17734, 131187
17768, 0
17773, 369427
17787, 271300
17812, 0
17835, 73450
17836, 780388
17845, 9935
17846, 0
17857, 0
17864, 0
17879, 0
17883, 0
17896, 0
17901, 39239
17907, 316878
17913, 0
17926, 0
17945, 0
17965, 0
17968, 0
17980, 41242
17988, 124181
18000, 0
18017, 250644
18048, 0
18050, 0
18060, 7516062
18086, 92304
18088, 0
18116, 0
18126, 0
18128, 308588
18137, 0
18229, 17184
18238, 14939
18261, 245536
18263, 407993
18279, 0
18283, 0
18286, 196873
18335, 0
18338, 0
18376, 0
18403, 0
18406, 0
18420, 0
18447, 0
18465, 0
18474, 0
18496, 0
18512, 0
18516, 0
18526, 0
18571, 0
18583, 225501
18598, 36284
18606, 0
18628, 0
18645, 0
18659, 0
18662, 0
18678, 0
18698, 38591
18702, 0
18739, 1863433
18744, 0
18755, 0
18756, 26148
18763, 0
18768, 0
18785, 37387
18801, 0
18810, 27404
18814, 0
18827, 39575
18836, 0
18839, 0
18850, 37368
18889, 0
18910, 0
18934, 0
18938, 0
18939, 26110
18943, 97194
18950, 77294
18957, 0
18965, 0
18974, 0
18984, 0
19008, 0
19012, 0
19018, 0
19029, 0
19045, 37412
19051, 0
19072, 0
19073, 0
19075, 421137
19077, 0
19078, 0
19088, 0
19096, 0
19113, 0
19126, 0
19129, 0
19142, 0
19149, 0
19158, 0
19172, 0
19186, 298760
19205, 0
19216, 0
19243, 0
19252, 0
19272, 0
19276, 1006258
19313, 0
19322, 0
19324, 0
19325, 11049
19334, 0
19341, 0
19354, 0
19368, 0
19369, 0
19399, 0
19425, 0
19431, 0
19436, 0
19444, 0
19471, 0
19475, 317239
19510, 0
19520, 0
19534, 0
19545, 0
19593, 84023
19603, 0
19673, 0
19706, 0
19729, 59512
19739, 0
19801, 0
19821, 0
19838, 0
19844, 59331
19860, 0
19864, 0
19874, 11857
19877, 0
19885, 684624
19889, 4093
19894, 0
19899, 37222
19926, 0
19927, 0
19928, 0
19929, 0
19938, 0
19943, 0
19949, 188703
19956, 0
19965, 0
19969, 0
19985, 0
20026, 0
20031, 0
20033, 77966
20052, 83511
20072, 0
20084, 0
20105, 0
20162, 0
20186, 848648
20200, 0
20233, 147297
20242, 0
20272, 0
20281, 0
20282, 0
20300, 0
20302, 2134566
20341, 400301
20343, 119457
20356, 0
20381, 0
20391, 40884
20408, 36611
20460, 0
20468, 0
20471, 0
20507, 0
20516, 38148
20521, 0
20550, 0
20562, 0
20584, 0
20595, 941020
20597, 1715085
20598, 23018
20674, 0
20709, 0
20716, 44411
20729, 36449
20744, 0
20748, 0
